CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
"101,001,030,159",2/19/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Hanover St & Prince St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,303,,INTERSECTION Hanover St & Prince St,,Intersection,"5,616",City Worker App,"42.3643, -71.0539","42.3643, -71.0539"
"101,001,030,196",2/19/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Invalid,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,030,275",2/19/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,030,515",2/19/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,030,611",2/19/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,030,882",2/19/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,53 Exchange Pl  Boston  MA  02109,3,1C,1,A1,Downtown,3,Ward 3,306,C,53 Exchange Pl,"2,109",Address,"232,182",Citizens Connect App,"42.3583, -71.0561","42.3583, -71.0561"
"101,001,031,164",2/20/2014 0:00,2/25/2014 0:00,Closed,Case Closed Case Resolved Thank you for creating a pothole case.  Your case was the 6 000th pothole filled since 1/1/14.  3x the number of potholes filled in the same time frame in 2013 and 3.5x filled in 2012. Thanks again!,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,160-170 N Washington St  Boston  MA  02114,3,1B,8,A1,Downtown,3,Ward 3,305,C,160-170 N Washington St,"2,114",Address,"146,266",Citizens Connect App,"42.3674, -71.0592","42.3674, -71.0592"
"101,001,031,192",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,031,197",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,031,202",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,031,331",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,50 Congress St  Boston  MA  02109,3,1C,1,A1,Downtown,3,Ward 3,306,C,50 Congress St,"2,109",Address,"218,329",Employee Generated,"42.358, -71.056","42.358, -71.056"
"101,001,031,333",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,120-128A Essex St  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,CM,120-128A Essex St,"2,111",Address,"54,293",Constituent Call,"42.3527, -71.0592","42.3527, -71.0592"
"101,001,031,336",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,217-219 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,5,501,CM,217-219 Boylston St,"2,116",Address,"162,480",City Worker App,"42.3521, -71.0683","42.3521, -71.0683"
"101,001,031,393",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,1 Lincoln St  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,C,1 Lincoln St,"2,111",Address,"86,009",Constituent Call,"42.3529, -71.0587","42.3529, -71.0587"
"101,001,031,512",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,031,529",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1B: North End,PWDx,INTERSECTION of Causeway St & N Washington St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,302,,INTERSECTION Causeway St & N Washington St,,Intersection,"2,526",Employee Generated,"42.367, -71.0585","42.367, -71.0585"
"101,001,031,537",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,317",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
"101,001,031,538",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,317",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
"101,001,031,540",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,317",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
"101,001,031,541",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,317",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
"101,001,031,560",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Causeway St & N Washington St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,302,,INTERSECTION Causeway St & N Washington St,,Intersection,"2,526",Employee Generated,"42.367, -71.0585","42.367, -71.0585"
"101,001,031,695",2/20/2014 0:00,3/3/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Oak St W & Shawmut Ave  Boston  MA,4,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Oak St W & Shawmut Ave,,Intersection,"7,687",City Worker App,"42.3486, -71.0655","42.3486, -71.0655"
"101,001,031,740",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Arlington St & Herald St  Roxbury  MA,4,1C,2,D4,Downtown,6,Ward 5,501,,INTERSECTION Arlington St & Herald St,,Intersection,593,Employee Generated,"42.3475, -71.0686","42.3475, -71.0686"
"101,001,031,743",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Harrison Ave & Herald St  Boston  MA,4,1C,2,D4,Downtown,4,Ward 3,308,,INTERSECTION Harrison Ave & Herald St,,Intersection,"5,701",Employee Generated,"42.3463, -71.0632","42.3463, -71.0632"
"101,001,031,765",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Arlington St & Herald St  Roxbury  MA,4,1C,2,D4,Downtown,6,Ward 5,501,,INTERSECTION Arlington St & Herald St,,Intersection,593,City Worker App,"42.3475, -71.0686","42.3475, -71.0686"
"101,001,031,774",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Arlington St & Herald St  Roxbury  MA,4,1C,2,D4,Downtown,6,Ward 5,501,,INTERSECTION Arlington St & Herald St,,Intersection,593,City Worker App,"42.3475, -71.0686","42.3475, -71.0686"
"101,001,031,879",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,319-323 Hanover St  Boston  MA  02113,3,1B,1,A1,Downtown,3,Ward 3,303,RC,319-323 Hanover St,"2,113",Address,"69,107",City Worker App,"42.3641, -71.054","42.3641, -71.054"
"101,001,031,880",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,319-323 Hanover St  Boston  MA  02113,3,1B,1,A1,Downtown,3,Ward 3,303,RC,319-323 Hanover St,"2,113",Address,"69,107",City Worker App,"42.3641, -71.054","42.3641, -71.054"
"101,001,031,894",2/20/2014 0:00,2/26/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,58 Franklin St  Boston  MA  02110,3,1C,1,A1,Downtown,3,Ward 3,306,CM,58 Franklin St,"2,110",Address,"156,306",Constituent Call,"42.3558, -71.0585","42.3558, -71.0585"
"101,001,031,916",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Battery St & Hanover St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,301,,INTERSECTION Battery St & Hanover St,,Intersection,"1,017",City Worker App,"42.3662, -71.0528","42.3662, -71.0528"
"101,001,031,926",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Battery Wharf  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,302,,INTERSECTION Commercial St & Battery Wharf,,Intersection,"3,323",City Worker App,"42.3666, -71.0516","42.3666, -71.0516"
"101,001,032,095",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved patch,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,10 Margaret St  Boston  MA  02113,3,1B,1,A1,Downtown,3,Ward 3,303,R4,10 Margaret St,"2,113",Address,"89,650",Constituent Call,"42.3658, -71.0559","42.3658, -71.0559"
"101,001,032,123",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Washington St & School St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Washington St & School St,,Intersection,"6,078",Employee Generated,"42.3574, -71.0583","42.3574, -71.0583"
"101,001,032,124",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Washington St & School St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Washington St & School St,,Intersection,"6,078",Employee Generated,"42.3574, -71.0583","42.3574, -71.0583"
"101,001,032,140",2/20/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved patch,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Causeway St & Lancaster St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Causeway St & Lancaster St,,Intersection,"2,518",Citizens Connect App,"42.3645, -71.0629","42.3645, -71.0629"
"101,001,032,258",2/20/2014 0:00,2/25/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Essex St & Kingston St  Boston  MA,3,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Essex St & Kingston St,,Intersection,"4,636",Constituent Call,"42.3525, -71.0594","42.3525, -71.0594"
"101,001,032,356",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,200 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,5,501,,200 Boylston St,"2,116",Address,"162,431",Constituent Call,"42.3522, -71.068","42.3522, -71.068"
"101,001,032,391",2/20/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Richmond St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,301,,INTERSECTION Commercial St & Richmond St,,Intersection,"3,318",Constituent Call,"42.362, -71.0526","42.362, -71.0526"
"101,001,032,494",2/21/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,220 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,5,501,,220 Boylston St,"2,116",Address,"344,795",City Worker App,"42.3594, -71.0587","42.3594, -71.0587"
"101,001,032,545",2/21/2014 0:00,2/25/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Stuart St & Tremont St  Boston  MA,4,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Stuart St & Tremont St,,Intersection,"8,452",Citizens Connect App,"42.3511, -71.0649","42.3511, -71.0649"
"101,001,032,626",2/21/2014 0:00,2/21/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Washington St & School St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Washington St & School St,,Intersection,"6,078",Employee Generated,"42.3574, -71.0583","42.3574, -71.0583"
"101,001,032,627",2/21/2014 0:00,2/21/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Washington St & School St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Washington St & School St,,Intersection,"6,078",Employee Generated,"42.3574, -71.0583","42.3574, -71.0583"
"101,001,032,644",2/21/2014 0:00,2/21/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,290",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
"101,001,032,645",2/21/2014 0:00,2/21/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,290",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
"101,001,032,646",2/21/2014 0:00,2/21/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,80 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,Ward 5,501,C,80 Boylston St,"2,116",Address,"194,290",Employee Generated,"42.3522, -71.065","42.3522, -71.065"
